1736948,550319,16883,27573,47548,32806,38683,8550,63,64,0
464239,68422,42946,10154,6915,9764,6614,3404,60,53,0
240751,36570,57112,5530,3659,9188,8362,3152,69,43,0
671963,48917,3719,14670,10766,10090,7542,1299,66,34,0
853278,410372,102882,9314,48396,60126,14859,8572,80,43,0
707562,343791,33976,17982,82844,24462,11563,8820,60,38,0
290104,332763,43137,5585,17758,12551,2224,6829,34,23,0
747537,190120,22418,31183,42522,25062,23967,8384,30,20,0
1419961,130290,86922,51338,47065,33883,21534,13371,44,21,0
976183,209840,109882,119731,49086,18007,23593,8568,67,16,0
614556,88768,72273,20191,8644,10275,5643,4675,90,23,0
679630,36604,18702,7113,5397,15115,3658,3680,97,35,0
158179,28556,5980,8113,12560,4803,5253,3827,90,34,0
551889,10998,3512,6801,1927,1948,960,976,90,34,26
391679,639880,217188,204270,218832,192954,46039,37015,80,53,0
1254826,59316,35150,18205,37422,24461,10519,7260,80,53,26
857401,168200,77728,57946,80424,48460,30361,19591,74,66,0
19890,26868,5099,1532,3893,1498,1388,781,63,41,0
952967,282387,133077,37987,24845,26494,10376,8088,67,30,0
311637,74472,19921,42682,31733,9419,2398,2062,74,20,0
73897,12400,4677,3338,2121,3655,1297,328,74,23,0
714940,173921,215562,50080,13559,39422,14930,16037,94,35,0
152593,12199,959,4422,4249,1989,991,339,88,44,0
29971,62349,1237,21394,12934,3828,2500,2084,81,38,0
88289,8270,423,2462,1339,1291,1929,543,75,34,0
391740,28443,10903,6246,17622,8098,4452,1628,60,41,0
71300,11640,8568,3544,1825,3563,153,829,69,44,0
826264,41399,44367,16061,3962,11714,10771,4606,83,60,0
2009251,325046,39605,50259,88948,29982,19717,6061,80,51,0
44371,6772,3740,2679,3050,3056,1570,789,84,56,0
268926,106615,17578,20745,11598,5296,3695,4280,77,37,0
53047,16336,2066,1017,1901,3063,607,709,53,40,0
1822855,49717,12806,58980,7865,9800,3049,3455,74,41,0
60682,10252,403,3871,7198,2911,1846,683,63,38,0
848651,125913,5473,29072,21898,30455,19076,11211,60,61,0
34165,12980,1241,2507,812,1588,1151,388,64,54,0
1570737,33134,7027,1628,7883,5924,5274,904,47,61,0
1476761,489535,79339,126259,43467,29875,33910,10179,50,41,0
734464,226798,14457,26467,44980,32324,15555,11153,44,34,0
