763260,40060,14403,10588,4915,4495,6408,2337,53,54,0
40486,65913,12012,20429,12068,15887,2607,2825,51,60,0
37623,3443,4727,724,1560,1052,630,309,54,57,0
60206,15931,22407,7447,1948,3568,2319,3227,75,64,0
1201871,22942,7776,12041,5876,2664,1322,3073,77,63,0
19068,14549,8926,3635,847,891,1045,918,84,47,0
892629,147553,65477,99124,29534,18911,12917,5779,84,40,0
236982,49227,7692,7914,4531,3251,5154,967,67,35,0
166604,33704,9564,10108,2993,2945,1646,742,66,34,0
90902,44103,10236,24007,2738,1275,1048,1639,66,26,0
429383,1982,1446,1925,1262,871,658,298,64,37,0
1514126,63550,21247,38392,7228,8397,4505,2098,75,40,0
461684,489423,8907,25396,59914,56999,8557,10083,53,47,0
382633,471010,74734,11905,52978,18197,8602,7395,37,53,0
39359,7050,442,2053,2173,701,664,386,26,44,0
61845,4954,2521,9785,1739,1828,490,225,30,50,0
391015,36298,2997,37166,9993,9189,5202,1881,56,50,0
810218,134237,30165,22858,31455,13766,3040,1839,56,50,25
