1474628.99218,0.00363185025146,334255.192924,0.0294015160833,149871.874173,0.0109403054852,158280.112416,0.0152061070751,93071.8066951,0.0383582827261,81189.3381507,0.0239016146532,54079.7169695,0.00901312679594,18418.9344434,0.0187255418174,76.8178767266,0.0234380290906,153.960528541,0.0363797713503,
1762941.36415,0.0152736243272,253894.795605,0.0468909882954,237553.365561,0.045289105244,70697.7943606,0.103809720874,120393.154178,0.0541845511794,71851.7367063,0.0363724296069,33478.9855294,0.0548728252173,8428.33866654,0.0221761568982,536.264876868,0.0337670755401,223.145324131,0.0633119002408,
3807168.86239,0.057162567437,511624.437433,0.0686401106582,118094.583618,0.057162111387,90036.0911566,0.109759192125,80608.3251489,0.0551125586825,63755.6669243,0.0866099630347,54950.8345824,0.0709001736357,9850.82607967,0.114632168449,43.2058237911,0.357621947947,68.5115115905,0.0971976989485,
3178841.43855,0.100656772564,759187.7172,0.0753431873215,382662.239023,0.0705425273529,122785.415841,0.138616121389,132353.519226,0.102076992052,103414.614205,0.142189961115,42697.7327926,0.0860618632222,26147.6894926,0.159559662967,589.516601457,0.462990319276,263.639097072,0.124494309782,
1423179.19353,0.152158640995,525635.442215,0.131947943157,65505.9891903,0.0752397409867,146739.775662,0.245006996975,43523.5083244,0.104441028602,54772.120778,0.146747718146,31843.9768426,0.105230418009,14344.2798646,0.200497231508,231.690035965,0.464457149922,509.123106077,0.150822385089,
1703830.83161,0.197891738113,885485.640112,0.166043635374,398433.08751,0.177077390919,69183.6701344,0.246729349325,88430.6184553,0.161140425261,68905.8400355,0.151964343776,38140.316662,0.122772740427,17218.5280986,0.285006762594,636.173652584,0.518243209627,120.386053254,0.166154363485,
6042705.3826,0.226551599442,141166.572962,0.169135286914,196742.596765,0.184320563925,102417.311583,0.278237534272,137126.721458,0.213697402748,90302.0442661,0.181500888222,49034.3034692,0.168661173108,22404.0269799,0.305967421476,129.589531091,0.559336521431,67.8767156249,0.185571227338,
4802248.07528,0.267572342222,893598.421708,0.173153973209,103097.114617,0.268154981758,108401.999925,0.290449058321,47663.6416251,0.246670737568,56373.1634025,0.182659489537,31844.8670463,0.203152173255,23462.494465,0.331146299898,8.46288388657,0.611227096433,33.8127503452,0.204063780018,
3033270.69478,0.288848957724,331999.531412,0.177969771257,91340.6753845,0.274834572219,103401.260774,0.313136045808,50211.9837634,0.252060669162,19213.0940921,0.194182877628,35442.0482045,0.253190374102,28068.4735347,0.337736055051,111.753697022,0.649613867667,197.109223105,0.325276378955,
1460520.12068,0.328343380206,813191.625833,0.213485809941,209009.034794,0.287097076404,88996.0121171,0.34565891157,101398.686357,0.252469567125,23869.4856116,0.198919714392,32290.0048946,0.274290774192,9348.85121352,0.379220002987,153.628308054,0.657617124545,23.4340747915,0.347042336634,
5025386.31094,0.332133666751,581592.559923,0.214376133978,96457.8459379,0.296138619035,221739.779988,0.404802941916,84254.4312141,0.261775130168,15783.8550966,0.250860937766,20492.4626979,0.291687086528,15591.9452008,0.389250364076,166.494561642,0.687736665897,29.9048649993,0.369216093787,
810797.685905,0.3632757932,750404.47081,0.231881455026,199303.824483,0.303101784355,100047.75508,0.415532842074,93522.6791289,0.325100608942,52069.0500049,0.280106993641,40141.8616745,0.302524647703,12090.9581603,0.440758387123,551.487076437,0.705432903444,248.851007395,0.389438730019,
2816125.7249,0.374941086206,808283.117451,0.234306335144,142050.182705,0.32268191036,108662.03325,0.431080826702,110739.470336,0.330323774236,64488.8852265,0.281546487671,51729.8966038,0.353575106627,36083.5373232,0.449062620981,90.5306938179,0.709070358215,110.944721002,0.440417133534,
2554168.80357,0.394019263748,401211.112272,0.235596588147,240087.814518,0.327376339048,158899.336433,0.467205666702,175712.779945,0.381527514585,43938.4665802,0.316644019911,4817.01229626,0.36928453068,41388.7983527,0.459185178385,39.1046136175,0.717881887473,250.951257267,0.449356530783,
10110644.7102,0.420427214192,1024161.08638,0.269795305891,318293.264911,0.366938943919,40664.6191005,0.485107981429,83159.9700398,0.414125539464,33267.8387792,0.518701737224,75628.8420234,0.372779212928,9608.48525523,0.52620959895,101.760343736,0.73200867334,255.167597501,0.559710980479,
4009406.74333,0.440130013829,601766.818189,0.294804454362,157770.710489,0.372604554336,74393.4453954,0.523455531927,67274.3002992,0.442204342393,47403.0928318,0.547139929188,80889.0161126,0.387955610381,25312.0233167,0.541620869231,94.2418926791,0.733943436958,126.267708957,0.584482392247,
3923456.82254,0.456184217718,679174.729175,0.310098492836,129083.844835,0.37451553153,86757.052486,0.534473507695,127867.025581,0.451615599023,55683.3234575,0.560058649592,21386.5477791,0.390934009598,39076.1643283,0.63324452493,97.2243762209,0.735790751309,320.874316685,0.618662741828,
7891529.4805,0.482001485345,875586.217111,0.341738028806,89821.8023985,0.410418556032,109194.820505,0.556327586593,93395.711399,0.494510947359,47607.91813,0.617049849824,7597.82751945,0.409036715691,18870.8397704,0.687201714683,100.710611299,0.737251697714,72.9910346394,0.624194606381,
2719741.78432,0.550895631417,400801.535568,0.359861271485,258696.04441,0.442784962958,104525.754303,0.562471328673,52293.1246121,0.502279172778,28283.7884045,0.639056447342,45564.4124081,0.415129560369,24436.5176376,0.704728825427,167.20151252,0.826342355327,735.929777037,0.654701247416,
4303740.81486,0.595302024237,762792.412899,0.365264842639,267150.729415,0.544434201414,96316.766212,0.603836522991,106608.863331,0.537554583853,169699.201753,0.658137398871,23033.4184433,0.459360853923,15793.6903671,0.710800678692,219.979617724,0.944402125996,72.6200773146,0.679952959382,
1422628.01116,0.616624419364,169854.560745,0.383734419268,168162.561072,0.614503725448,27046.603994,0.638904832528,72577.5064431,0.560461744904,52352.0408017,0.6678872807,63743.2498228,0.549819678506,23269.7707569,0.739444241727,84.7858943185,0.965217129076,80.0290184161,0.700744712473,
3422982.24729,0.629149233243,499056.852737,0.449407387997,294602.984197,0.745629890255,117987.905824,0.644664227486,103121.0349,0.570622837421,130726.531232,0.670899188456,18256.7785805,0.646775676462,29407.5364915,0.766729846289,132.351321731,1.10181460663,56.1222812211,0.764736080419,
4989828.00322,0.630359107993,802697.848396,0.588373201949,74955.5302799,0.76518205322,55532.1686083,0.656914140491,52766.6267916,0.587685462834,14961.1137068,0.675771370809,55770.7129024,0.67612509331,23172.1168525,0.778335527887,144.802837389,1.1434322058,5.21345610346,0.7849972061,
