28399167.0,0.0,7234950.0,0.0,1788956.0,0.0,1922475.0,0.0,1409154.0,0.0,1372204.0,0.0,819538.0,0.0,643476.0,0.0,15291.0,0.0,10147.0,0.0
2895619.49722,5512314.88691,972175.874285,992180.162218,147936.025896,127221.751186,70480.911805,43553.6303947,360158.212539,149046.031754,260626.672003,107456.546279,140477.36186,70089.9293876,134124.038473,81637.5946518,-629.167923139,-688.713026933,-81.9627287239,-403.681893567
-2716654.2783,2754925.5571,-651231.981707,689573.73813,117172.531018,190818.243526,-78017.9523313,307418.506837,103893.460069,340334.303487,18114.2767268,292618.72222,21376.4270874,173214.720718,-119.649847068,157846.245632,122.517234007,151.12442277,186.967602678,221.401010253
-2058845.91659,894360.85842,-426152.963692,817874.639475,113915.025352,51606.8982943,67546.9461179,50059.6377164,681.924598549,183868.84998,-111043.552483,217397.234862,-83978.0003436,102314.000928,-69559.4004788,89097.9637638,392.767346517,-737.694482638,-756.409307592,-367.163725191
-3064520.04661,-3601177.695,-727251.685557,-37618.0854333,-138150.668316,62675.1797305,-310128.151009,125116.501314,-234075.742462,97231.9593098,-168240.932415,124754.748355,-56618.6007394,17667.2152148,-61622.0095238,22131.7301547,-81.9511361301,1137.42844715,359.411999869,491.186295004
-943780.841747,-4900055.95216,-519087.150317,-470715.134525,180980.575196,57723.2298267,-75425.4226581,-28261.2760225,-122769.730097,-74124.8579846,-84380.8947263,-47773.4290927,-42439.7234802,-64164.5520926,-35223.0401025,-43076.0600841,575.490004696,503.575639393,101.582979506,185.39640648
4865015.57343,-5834902.01534,1087698.94654,-1803852.90277,295494.494913,-143681.926316,99304.5601258,-478756.676346,-9144.0885922,-343992.091127,-17631.416683,-279074.91642,55416.3170908,-155033.465284,44342.3583281,-112563.581992,-75.8103845734,332.329496991,-557.834312925,1175.9363707
-123905.638737,-3554110.43998,855605.826538,-717169.868644,-107704.433507,-21252.7981139,-108268.899158,-183077.205602,-45355.5918615,-288171.234323,-34022.8056507,-196276.734781,-36347.1600994,-86302.4339908,1256.39566295,-76598.812026,-270.276767612,415.375372862,-329.354646073,197.713958309
3867971.31786,946060.261407,721819.671529,459347.477692,143639.16697,-78622.9093264,200425.898097,-132083.874755,202987.996059,-235593.157078,223988.585114,-147982.696022,111810.494768,-59501.3900194,82567.3071852,-44286.5471106,-117.245336273,-401.526942268,366.914222983,-107.375745458
-2228952.09161,5879402.02203,-122511.865443,1023706.22534,104103.708547,98398.4270957,-23762.5962491,-23527.2465242,175975.231337,-57431.9109899,160447.601256,14634.2674023,39188.3305531,9728.12120163,49138.9641256,18423.5921277,-450.252947782,281.318896196,-206.440802893,156.179605088
-3921851.05864,813149.654403,-782309.106589,668029.260664,-180064.555059,232410.004475,-103483.833319,138386.035482,74354.548505,202608.424689,93241.3347712,117047.589191,23234.7133259,44706.4815378,11783.3814176,72115.6540257,-518.088786318,176.292010869,524.352785373,-576.135781639
-2652294.58297,4678742.17088,-545320.281897,1404405.79323,58897.5743009,240800.071762,47698.0144086,155676.168606,85052.2747512,285576.885179,85206.2131072,255445.135072,-29687.5490142,92927.4797964,-9076.02555995,99627.3808257,-264.763542682,-637.946104095,74.1062542925,-872.155704615
-5434396.74167,-983458.157669,-968690.964276,232223.204012,-61067.8617123,41941.8903384,-123468.162139,133556.734842,-154692.060448,227128.483996,-128785.733331,180712.553018,-70160.2806356,44042.9083486,-76486.7282115,32367.3462168,-608.702276685,246.554760382,-277.924862626,242.889347093
-3380276.9155,-2094811.5531,-115497.008476,-659970.873348,20648.8619985,68447.7334884,-16369.3376212,140385.095322,-194022.604347,227880.141695,-166154.513704,140268.934666,-67208.4300518,56673.5540398,-55318.8151077,13408.9810844,-889.500628741,-77.8457728906,-598.377038697,232.577703962
