40055636.0,0.0,13330100.0,0.0,2580262.0,0.0,2195069.0,0.0,1384776.0,0.0,1152845.0,0.0,676557.0,0.0,579325.0,0.0,11872.0,0.0,13848.0,0.0
-263291.589434,93429.8752498,20311.7343758,-330702.752727,-100976.251927,-65981.8123782,-156226.401617,209708.293808,19003.6019343,60805.9254857,45699.5605841,-52313.0281214,47508.6753784,-65956.4054027,30434.4462759,-58770.1433345,443.315832987,580.096673638,462.637226579,284.436616052
-653190.059812,1996109.25401,-2655002.38074,1887034.32817,-549889.188766,441704.521676,-523730.666092,112543.387554,-196658.571681,142002.364701,-138201.996517,85475.4781118,-66060.7720087,75191.2665008,-65675.1470859,85522.7968447,-911.013106738,585.205302099,-305.338270842,-62.0438182192
-2583963.39103,-7346933.4899,-1116357.62346,-2276074.34876,-54415.8494986,-473114.325519,151601.229799,-269981.989142,-88442.0477276,-301372.619238,-8230.41483372,-153565.310411,23831.8106786,-123368.100824,19396.779014,-111611.424258,574.119414581,-366.467913661,-389.837720643,234.909605091
-303829.197766,-8810775.26407,-139218.094435,-3306958.81927,82093.3828298,-485547.568467,-47480.0846506,-193039.918215,10782.025704,-311574.00338,-21947.6097907,-199673.746092,27281.9412459,-166622.888862,737.622181885,-156919.047067,-275.985863167,95.7809525064,-149.995344982,-273.065274004
4906640.8922,-959671.657219,2240278.42947,148280.143276,412193.691479,86359.1122636,4587.61433038,-58175.7498338,196405.875217,12272.6971558,106819.75934,-43993.0032822,121031.994822,-4403.6587677,103673.976629,-1034.32695101,-970.697026553,173.63607429,-141.440775379,-139.246401524
3616113.45172,5721592.93635,882638.137303,1944597.33589,-133342.774286,332658.042181,-65986.3030298,130980.90712,55907.2348667,205182.423365,35257.1013246,86895.3492202,44330.7503772,38573.0687152,32980.7514937,33702.985068,-968.44723061,135.337950803,-163.183632541,25.2731520626
-5393026.07467,7321271.79181,-2126365.13011,2815108.88932,-401828.588982,309928.747299,-249315.711726,359977.86559,-216377.405292,207513.476968,-51145.2044003,196090.170087,-50147.0469607,119007.292727,-51254.4627543,134568.875882,454.790806632,-118.510927749,-113.254493122,126.062002085
7166703.44085,-6098595.94155,1057644.78995,-1319105.76925,244711.79462,-338384.642211,267996.469763,-369062.629658,49857.2336984,-144789.173274,178220.529626,-172826.158891,106630.901352,-81449.5999645,95865.0540117,-68846.8577445,-325.831044285,62.2445579478,-454.486691673,-140.234790646
2345746.70636,-10161732.9033,255945.319224,-3695834.07328,207217.131849,-514478.851224,235572.119286,-464539.127131,112215.049406,-323648.61519,63840.8990314,-276598.50614,43692.3031909,-210611.169664,19028.5811445,-175254.165889,489.094457282,-315.001760737,-89.6488710151,-43.9771030724
6365093.34133,-105050.361004,1155811.14308,719744.430504,210525.542802,344685.698249,38077.8366312,506755.667599,130020.44486,60160.4228438,41212.8334411,63455.9532063,9526.13247334,47363.3040269,28017.0676398,52376.1451903,441.880283426,881.932985193,-312.8153241,37.1992998365
1984648.04336,-2386028.77946,2357961.68112,1033135.1711,215850.594583,210162.039138,62735.1190189,-65.265555584,89417.1648866,50028.0006427,140895.136066,24074.7892855,125217.565476,2708.29421083,134339.62698,22709.5203255,-1067.46413307,239.441941211,-215.845750641,267.95085521
-5806137.15406,-4556107.13178,-2652888.55783,-1053624.42306,-527763.254029,-309670.58155,-70423.6138842,-368401.005521,-200306.299604,-121002.789362,-170775.067087,-120083.151961,-98032.4764344,-99154.0541251,-85117.6031648,-84260.296237,-9.0047854151,-342.034297208,-172.572566626,8.03044045418
-6040155.238,-2246629.27078,-2137626.45341,-149208.953152,-222362.808473,-66060.7822707,-351388.856549,95461.3149358,-228559.989889,-16312.024679,-162353.643858,79308.0925276,-52961.5215337,65114.6350528,-59859.4082573,27105.5022964,473.24283892,248.54773482,106.716115773,312.008603166
