37033869.0,0.0,7097455.0,0.0,2555484.0,0.0,1884813.0,0.0,1720384.0,0.0,1234854.0,0.0,471198.0,0.0,347387.0,0.0,14206.0,0.0,15372.0,0.0
-2551788.38882,-375304.097002,-246925.280649,-223505.618309,71495.0122313,-111027.386209,-28620.8227161,-58027.6774397,88623.8299183,-29871.5296237,16229.2970971,-30407.2772834,50090.8082812,-43506.8551713,30756.6949216,-33287.0878516,-581.020905226,1534.82554846,-661.424111594,695.559562284
298631.232965,-3840165.7687,380318.964557,-550788.867474,124777.32645,-144150.839959,90294.7033931,-245878.446646,106921.243818,-153710.201624,34586.9109067,-105691.441818,-24752.8163364,-71403.9749455,2169.19821304,-51680.6373655,535.959177184,-18.1046556145,28.1320893891,194.099551216
-860695.595578,-1026193.91599,-151107.961647,571917.110752,-39623.493431,146990.997882,-25351.1832354,44416.7102711,-48781.0529329,-66735.7432128,-55415.4702735,23059.7486393,3500.62391517,-46980.4371904,-8181.44536223,-3761.03929867,34.1456429735,-231.934213424,-45.2233954679,-855.584541917
355392.954571,3222824.19784,-66987.3532572,-509313.063762,80789.7563823,-173035.237807,-130183.259014,-135619.483192,-72096.747984,-168969.363749,8566.49960693,-63141.8597295,872.439021876,34333.8903843,-8347.02794316,16713.0563024,-183.343758583,-768.428537585,-33.5469003486,-430.583809383
5888294.69447,1357303.92027,449502.857828,216806.187799,98233.9870892,-293265.455159,85369.6405633,70097.589447,46220.8976632,-11638.3569363,88818.732175,16300.0617627,-3351.70226363,31295.5349302,32506.0146013,15664.6315149,-657.552312893,-601.841968867,129.582681832,-53.351539741
2907609.52046,864024.296147,73107.5204056,128725.805222,-140120.487349,30918.4560353,-40580.7840234,68929.4515306,-39687.5045894,96364.5583237,13924.3915745,30136.5637104,-15871.5842319,-8607.43152922,6257.68485454,15238.8722414,-556.847901919,369.68135054,-232.508317495,-80.8961750459
3800950.48125,217509.047723,712470.381856,272466.915706,29255.1837753,163239.831978,40252.2955384,-65260.500528,20985.4912115,110159.098843,23398.7942867,4716.86010942,31667.8282828,-3344.77398379,18615.4276698,-15830.6426567,-358.305906192,227.310739469,89.7610848147,-658.330527351
-5343810.88252,1815111.00899,-316050.501154,415102.134399,92259.0822272,-28149.2058428,-16125.4788282,53655.4805653,-65922.2913841,50383.0875916,-64073.8339287,-4758.44129124,-13774.0149252,41493.3565735,-26209.9606994,9763.1718335,-530.754849397,-142.295563346,-763.377568651,-694.03351857
-1657220.63197,-3618071.71426,49333.8825978,-692916.926651,227336.574346,-77202.5948038,26138.9796326,-138356.33983,61620.4127475,-69034.4320803,10570.8861621,-59590.9332101,-40231.8109992,-9789.15687235,-15589.261648,-7519.68737632,47.885492072,605.463474699,-419.759105162,485.014598796
3043100.14077,-2367468.6776,253615.719278,11901.0155143,106611.19411,-123699.330773,35972.9224916,-18962.0698766,98184.1945897,-25328.9859182,27795.6223951,-44785.2515813,18882.5818188,-42945.5607676,2979.2463231,-7879.91562537,-644.295130532,249.46076858,-244.828120323,-345.403570245
